POF,ODR,POS,Target Value
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
0.6474609375,0.5444947209653092,0.3525390625,0.4248046875
0.896484375,0.11546840958605664,0.103515625,0.09375
0.90625,0.10344827586206896,0.09375,0.103515625
0.607421875,0.6463022508038585,0.392578125,0.3779296875
0.974609375,0.026052104208416832,0.025390625,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.986328125,0.013861386138613862,0.013671875,0.0
0.998046875,0.0019569471624266144,0.001953125,0.0
0.91015625,0.09871244635193133,0.08984375,0.087890625
0.8720703125,0.14669652855543114,0.1279296875,0.0869140625
0.6015625,0.6623376623376623,0.3984375,0.4228515625
0.6669921875,0.4992679355783309,0.3330078125,0.40234375
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.8955078125,0.11668484187568157,0.1044921875,0.0869140625
0.9052734375,0.104638619201726,0.0947265625,0.0986328125
0.6328125,0.5802469135802469,0.3671875,0.3779296875
0.62890625,0.5900621118012422,0.37109375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9765625,0.024,0.0234375,0.0
0.9765625,0.024,0.0234375,0.0
0.8857421875,0.12899669239250275,0.1142578125,0.107421875
0.650390625,0.5375375375375375,0.349609375,0.3779296875
0.6484375,0.5421686746987951,0.3515625,0.369140625
0.890625,0.12280701754385964,0.109375,0.1455078125
0.966796875,0.03434343434343434,0.033203125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.990234375,0.009861932938856016,0.009765625,0.0
